"","isic_id","AKIEC","BCC","BKL","MEL","NV","DF","VASC","image_diag_id"
"443","ISIC_0024763",17,0,6,6,0,0,0,"AKIEC"
"444","ISIC_0024764",0,0,0,0,2,0,0,"NV"
"445","ISIC_0024765",0,0,0,0,3,0,0,"NV"
"446","ISIC_0024766",0,0,0,0,1,0,0,"NV"
"447","ISIC_0024767",2,4,0,3,0,1,0,"MEL"
"448","ISIC_0024768",0,0,0,1,1,0,0,"NV"
"449","ISIC_0024769",0,0,1,0,3,0,0,"NV"
"450","ISIC_0024770",1,0,7,0,0,0,0,"BKL"
"451","ISIC_0024771",17,10,0,1,0,1,0,"AKIEC"
"452","ISIC_0024772",0,0,5,0,8,0,0,"BKL"
"453","ISIC_0024773",0,0,11,0,0,0,0,"BKL"
"454","ISIC_0024774",0,0,10,0,0,0,0,"BKL"
"455","ISIC_0024775",1,0,0,0,1,0,0,"NV"
"456","ISIC_0024776",0,0,0,0,1,0,0,"NV"
"457","ISIC_0024777",0,0,0,3,1,0,0,"NV"
"458","ISIC_0024778",0,0,0,0,3,0,0,"NV"
"459","ISIC_0024779",0,0,1,0,1,0,0,"NV"
"460","ISIC_0024780",0,0,0,0,1,0,0,"NV"
"461","ISIC_0024781",0,2,0,0,3,0,0,"NV"
"462","ISIC_0024782",0,1,5,2,0,0,0,"BKL"
"463","ISIC_0024783",0,0,0,0,7,0,0,"NV"
"464","ISIC_0024785",0,0,0,1,1,0,0,"NV"
"465","ISIC_0024786",0,0,6,4,0,0,0,"BKL"
"466","ISIC_0024787",2,18,6,1,0,2,0,"BCC"
"467","ISIC_0024788",1,0,0,0,3,0,0,"NV"
"468","ISIC_0024789",0,0,2,0,3,0,0,"NV"
"469","ISIC_0024790",0,0,0,2,4,0,0,"NV"
"470","ISIC_0024791",0,0,1,0,2,0,0,"NV"
"471","ISIC_0024792",0,0,0,11,0,0,0,"MEL"
"472","ISIC_0024793",1,0,1,0,3,0,0,"NV"
"473","ISIC_0024794",0,0,0,0,2,0,0,"NV"
"474","ISIC_0024795",1,16,2,1,0,0,0,"BCC"
"475","ISIC_0024796",0,0,0,0,3,0,0,"NV"
"476","ISIC_0024797",0,0,0,0,1,0,0,"NV"
"477","ISIC_0024798",0,0,0,0,3,0,0,"NV"
"478","ISIC_0024799",0,20,0,0,0,0,0,"BCC"
"479","ISIC_0024800",2,0,7,9,3,2,0,"AKIEC"
"480","ISIC_0024801",0,0,0,0,4,0,0,"NV"
"481","ISIC_0024802",0,0,0,0,2,0,0,"NV"
"482","ISIC_0024803",0,0,0,0,4,0,0,"NV"
"483","ISIC_0024804",0,0,0,0,2,0,0,"NV"
"484","ISIC_0024805",1,1,2,10,0,0,0,"MEL"
"485","ISIC_0024806",0,0,3,11,0,0,0,"MEL"
"486","ISIC_0024807",0,0,0,0,2,0,0,"NV"
"487","ISIC_0024808",0,0,1,1,4,0,0,"NV"
"488","ISIC_0024809",0,0,0,1,3,0,0,"NV"
"489","ISIC_0024810",0,0,0,1,7,0,0,"NV"
"490","ISIC_0024811",0,0,0,0,2,0,0,"NV"
"491","ISIC_0024812",0,0,0,0,3,0,0,"NV"
"492","ISIC_0024813",0,0,0,3,2,0,0,"NV"
"493","ISIC_0024814",0,0,11,1,0,0,0,"BKL"
"494","ISIC_0024815",0,0,2,0,1,0,0,"NV"
"495","ISIC_0024816",0,0,1,0,0,0,0,"NV"
"496","ISIC_0024817",1,0,0,0,1,0,0,"NV"
"497","ISIC_0024818",0,0,0,1,16,0,0,"NV"
"498","ISIC_0024819",0,0,0,0,2,0,0,"NV"
"499","ISIC_0024820",0,0,0,0,2,0,0,"NV"
"500","ISIC_0024821",0,0,6,0,11,0,0,"NV"
"501","ISIC_0024822",0,0,0,0,2,0,0,"NV"
"502","ISIC_0024823",0,5,0,4,0,0,1,"MEL"
"503","ISIC_0024824",0,0,0,1,0,0,0,"NV"
"504","ISIC_0024825",3,0,2,2,0,3,0,"BKL"
"505","ISIC_0024826",0,0,0,0,4,0,0,"NV"
"506","ISIC_0024827",0,0,1,3,2,0,0,"NV"
"507","ISIC_0024828",0,0,1,0,2,0,0,"NV"
"508","ISIC_0024829",0,20,0,1,0,0,0,"BCC"
"509","ISIC_0024830",0,0,2,0,15,4,0,"NV"
"510","ISIC_0024831",0,1,0,0,2,0,1,"NV"
"511","ISIC_0024832",0,0,10,0,0,0,0,"BKL"
"512","ISIC_0024833",4,8,8,7,0,0,0,"BCC"
"513","ISIC_0024834",0,0,1,0,4,0,0,"NV"
"514","ISIC_0024835",0,0,0,0,1,0,0,"NV"
"515","ISIC_0024836",0,0,0,0,1,0,0,"NV"
"516","ISIC_0024837",0,0,0,3,1,0,0,"NV"
"517","ISIC_0024838",0,0,0,0,3,0,0,"NV"
"518","ISIC_0024839",0,0,3,0,10,0,0,"BKL"
"519","ISIC_0024840",1,0,0,0,2,0,0,"NV"
"520","ISIC_0024841",0,0,1,1,3,0,0,"NV"
"521","ISIC_0024842",0,0,0,0,3,0,0,"NV"
"522","ISIC_0024843",3,0,16,10,2,0,0,"AKIEC"
"523","ISIC_0024844",0,0,0,0,6,0,0,"NV"
"524","ISIC_0024845",1,0,0,0,4,73,0,"DF"
"525","ISIC_0024846",0,0,0,1,0,0,0,"NV"
"526","ISIC_0024847",0,0,0,1,3,0,0,"NV"
"527","ISIC_0024848",0,21,0,3,0,0,0,"BCC"
"528","ISIC_0024849",0,0,0,0,2,0,0,"NV"
"529","ISIC_0024850",1,0,5,0,3,0,0,"BKL"
"530","ISIC_0024851",0,0,3,9,0,0,0,"BKL"
"531","ISIC_0024853",0,0,2,5,1,1,0,"MEL"
"532","ISIC_0024854",0,0,0,0,3,0,0,"NV"
"533","ISIC_0024855",0,0,2,1,3,0,0,"NV"
"534","ISIC_0024856",0,0,0,0,2,0,0,"NV"
"535","ISIC_0024857",3,0,6,2,4,0,0,"NV"
"536","ISIC_0024858",0,0,0,0,4,0,0,"NV"
"537","ISIC_0024859",0,0,0,0,2,0,0,"NV"
"538","ISIC_0024860",1,0,0,1,0,0,0,"NV"
"539","ISIC_0024861",0,0,0,1,0,0,0,"NV"
"540","ISIC_0024862",0,0,0,1,0,0,0,"NV"
"541","ISIC_0024863",0,0,1,0,2,0,0,"NV"
"542","ISIC_0024864",0,0,1,7,5,0,0,"MEL"
"543","ISIC_0024865",0,1,1,9,0,1,0,"MEL"
"544","ISIC_0024866",0,0,0,0,2,0,0,"NV"
"545","ISIC_0024867",0,0,0,0,0,0,44,"VASC"
"546","ISIC_0024868",0,0,0,0,3,0,0,"NV"
"547","ISIC_0024869",0,1,0,1,0,0,0,"NV"
"548","ISIC_0024870",0,0,2,1,3,0,0,"NV"
"549","ISIC_0024871",2,0,5,1,1,0,0,"BKL"
"550","ISIC_0024872",0,0,1,3,0,0,0,"NV"
"551","ISIC_0024873",0,0,0,0,1,0,0,"NV"
"552","ISIC_0024874",0,0,1,0,3,0,0,"NV"
"553","ISIC_0024875",2,7,0,2,0,0,0,"MEL"
"554","ISIC_0024876",0,0,0,2,0,0,0,"NV"
"555","ISIC_0024877",4,0,9,0,0,0,0,"BKL"
"556","ISIC_0024878",0,0,0,1,0,0,0,"NV"
"557","ISIC_0024879",0,0,1,0,1,0,0,"NV"
"558","ISIC_0024880",0,5,5,0,1,1,0,"BKL"
"559","ISIC_0024881",1,6,1,1,0,0,0,"BKL"
"560","ISIC_0024882",2,0,0,0,1,0,0,"NV"
"561","ISIC_0024883",0,2,1,2,6,0,0,"BKL"
"562","ISIC_0024884",0,0,1,0,1,0,0,"NV"
"563","ISIC_0024885",0,21,0,0,0,0,0,"BCC"
"564","ISIC_0024886",1,0,8,3,1,0,0,"MEL"
"565","ISIC_0024887",0,0,0,0,1,0,0,"NV"
"566","ISIC_0024888",0,0,0,0,3,0,0,"NV"
"567","ISIC_0024889",1,0,0,2,1,0,0,"NV"
"568","ISIC_0024890",2,0,2,3,1,1,0,"BKL"
"569","ISIC_0024891",0,1,0,1,1,0,0,"NV"
"570","ISIC_0024892",0,0,0,0,3,0,0,"NV"
"571","ISIC_0024893",2,1,2,6,0,0,0,"BKL"
"572","ISIC_0024894",0,0,0,0,3,0,0,"NV"
"573","ISIC_0024895",0,0,0,0,4,0,0,"NV"
"574","ISIC_0024896",0,1,0,0,0,0,0,"NV"
"575","ISIC_0024897",0,19,0,1,1,0,1,"BCC"
"576","ISIC_0024898",0,0,2,3,6,0,0,"MEL"
"577","ISIC_0024899",0,0,0,0,3,0,0,"NV"
"578","ISIC_0024900",1,1,6,2,4,3,0,"MEL"
"579","ISIC_0024901",0,0,1,0,1,0,0,"NV"
"580","ISIC_0024902",0,0,0,0,22,0,0,"NV"
"581","ISIC_0024903",0,0,0,0,2,1,0,"NV"
"582","ISIC_0024904",0,1,0,0,0,0,54,"VASC"
"583","ISIC_0024905",0,0,0,0,0,2,0,"NV"
"584","ISIC_0024906",0,0,1,0,3,0,0,"NV"
"585","ISIC_0024907",0,0,0,0,2,0,0,"NV"
"586","ISIC_0024908",0,0,0,1,1,0,0,"NV"
"587","ISIC_0024909",1,0,6,0,1,0,0,"BKL"
"588","ISIC_0024910",0,0,6,0,1,0,0,"BKL"
"589","ISIC_0024911",0,0,1,5,6,0,0,"MEL"
"590","ISIC_0024912",0,0,0,0,1,0,0,"NV"
"591","ISIC_0024913",13,17,0,2,0,0,0,"AKIEC"
"592","ISIC_0024914",0,0,0,1,2,0,0,"NV"
"593","ISIC_0024915",0,0,10,0,4,0,0,"BKL"
"594","ISIC_0024916",0,0,0,2,3,0,0,"NV"
"595","ISIC_0024917",0,0,1,1,2,0,0,"NV"
"596","ISIC_0024918",0,0,0,1,5,0,0,"MEL"
"597","ISIC_0024919",0,0,0,0,3,0,0,"NV"
"598","ISIC_0024920",0,0,0,1,2,0,0,"NV"
"599","ISIC_0024921",0,0,0,1,3,0,0,"NV"
"600","ISIC_0024922",0,0,0,2,2,0,0,"NV"
"601","ISIC_0024923",10,6,3,7,1,0,0,"AKIEC"
"602","ISIC_0024924",0,0,1,3,0,0,0,"NV"
"603","ISIC_0024925",1,14,0,9,0,0,0,"AKIEC"
"604","ISIC_0024926",0,0,0,1,1,0,0,"NV"
"605","ISIC_0024927",0,0,0,0,5,0,0,"NV"
"606","ISIC_0024928",1,0,0,4,1,0,0,"NV"
"607","ISIC_0024929",0,0,0,12,0,0,0,"MEL"
"608","ISIC_0024930",0,0,0,10,2,0,0,"MEL"
"609","ISIC_0024931",0,25,2,1,0,0,0,"BCC"
"610","ISIC_0024932",0,0,4,1,10,0,0,"MEL"
"611","ISIC_0024933",0,0,0,2,0,0,0,"NV"
"612","ISIC_0024934",0,0,0,1,3,0,0,"NV"
"613","ISIC_0024935",0,0,0,0,15,0,4,"NV"
"614","ISIC_0024936",0,0,0,2,0,0,0,"NV"
"615","ISIC_0024937",0,0,0,6,0,0,0,"NV"
"616","ISIC_0024938",0,0,1,2,2,0,0,"NV"
"617","ISIC_0024939",0,0,0,0,2,0,0,"NV"
"618","ISIC_0024940",0,2,1,4,1,0,0,"MEL"
"619","ISIC_0024941",0,0,0,2,2,0,0,"NV"
"620","ISIC_0024942",0,0,0,0,1,0,0,"NV"
"621","ISIC_0024943",0,0,11,0,0,0,0,"BKL"
"622","ISIC_0024944",0,0,1,0,0,0,0,"NV"
"623","ISIC_0024945",0,0,0,1,1,0,0,"NV"
"624","ISIC_0024946",3,15,1,2,0,4,0,"AKIEC"
"625","ISIC_0024947",1,1,6,2,5,0,0,"BKL"
"626","ISIC_0024948",1,0,22,2,1,0,0,"AKIEC"
"627","ISIC_0024949",1,15,0,0,0,0,0,"BCC"
"628","ISIC_0024950",0,0,0,0,3,0,0,"NV"
"629","ISIC_0024951",1,0,0,8,2,1,0,"MEL"
"630","ISIC_0024952",0,0,0,10,1,0,0,"MEL"
"631","ISIC_0024953",0,0,0,1,2,0,0,"NV"
"632","ISIC_0024954",0,0,0,0,2,0,0,"NV"
"633","ISIC_0024955",1,0,0,2,20,0,0,"NV"
"634","ISIC_0024958",2,0,9,4,3,0,0,"MEL"
"635","ISIC_0024959",0,0,0,0,2,0,0,"NV"
"636","ISIC_0024960",0,0,1,0,0,0,0,"NV"
"637","ISIC_0024961",0,0,0,4,11,0,0,"MEL"
"638","ISIC_0024962",0,3,3,5,1,0,1,"MEL"
"639","ISIC_0024963",1,0,3,0,2,0,0,"NV"
"640","ISIC_0024964",0,0,0,2,0,0,0,"NV"
"641","ISIC_0024965",0,0,0,0,2,0,1,"NV"
"642","ISIC_0024966",0,0,1,0,4,0,0,"NV"
"643","ISIC_0024967",0,0,0,16,0,0,0,"MEL"
"644","ISIC_0024968",0,0,0,0,2,0,0,"NV"
"645","ISIC_0024969",0,0,1,1,1,0,0,"NV"
"646","ISIC_0024970",0,1,5,6,2,0,0,"BKL"
"647","ISIC_0024971",1,0,7,1,0,0,0,"BKL"
"648","ISIC_0024972",2,0,5,0,4,0,0,"MEL"
"649","ISIC_0024973",14,9,1,35,0,9,0,"DF"
"650","ISIC_0024974",0,1,0,0,0,0,0,"NV"
"651","ISIC_0024975",0,0,0,2,1,0,0,"NV"
"652","ISIC_0024976",0,0,0,0,2,0,0,"NV"
"653","ISIC_0024977",0,0,0,2,3,0,0,"NV"
"654","ISIC_0024978",1,0,0,0,4,0,0,"NV"
"655","ISIC_0024979",0,0,0,1,0,0,0,"NV"
"656","ISIC_0024980",0,0,0,1,1,0,0,"NV"
"657","ISIC_0024981",0,0,8,1,0,0,0,"BKL"
"658","ISIC_0024982",7,0,5,1,0,0,0,"BKL"
"659","ISIC_0024983",0,0,0,0,3,0,0,"NV"
"660","ISIC_0024984",1,15,3,0,0,0,1,"BCC"
"661","ISIC_0024985",0,0,1,0,2,0,0,"NV"
"662","ISIC_0024986",0,0,0,0,3,0,0,"NV"
"663","ISIC_0024987",0,1,2,4,3,0,0,"MEL"
"664","ISIC_0024988",0,0,0,0,1,0,0,"NV"
"665","ISIC_0024989",0,0,0,0,1,0,0,"NV"
"666","ISIC_0024990",0,0,0,0,2,0,0,"NV"
"667","ISIC_0024991",0,0,0,0,2,0,0,"NV"
"668","ISIC_0024992",0,0,0,0,2,0,0,"NV"
"669","ISIC_0024993",0,0,0,0,1,0,0,"NV"
"670","ISIC_0024994",5,0,0,1,3,70,1,"DF"
"671","ISIC_0024995",0,0,1,1,2,0,0,"NV"
"672","ISIC_0024996",0,1,0,5,0,0,0,"NV"
"673","ISIC_0024997",0,0,4,0,2,0,0,"BKL"
"674","ISIC_0024998",0,0,0,1,2,0,0,"NV"
"675","ISIC_0024999",0,0,0,12,0,0,0,"MEL"
"676","ISIC_0025000",0,0,0,0,1,0,0,"NV"
"677","ISIC_0025001",0,0,0,0,2,0,0,"NV"
"678","ISIC_0025002",0,0,1,0,1,0,0,"NV"
"679","ISIC_0025003",0,0,0,0,1,0,0,"NV"
"680","ISIC_0025005",0,0,7,0,0,0,0,"BKL"
"681","ISIC_0025006",0,0,0,0,2,0,0,"NV"
"682","ISIC_0025007",0,0,0,0,1,0,0,"NV"
"683","ISIC_0025008",0,0,1,2,0,0,0,"NV"
"684","ISIC_0025010",0,0,1,1,0,1,0,"NV"
"685","ISIC_0025011",0,0,0,0,0,1,0,"NV"
"686","ISIC_0025012",0,0,1,0,2,0,0,"NV"
"687","ISIC_0025013",0,0,0,2,2,1,0,"NV"
"688","ISIC_0025014",0,1,0,1,0,0,0,"NV"
"689","ISIC_0025015",0,0,0,0,2,0,0,"NV"
"690","ISIC_0025016",11,3,0,0,0,0,0,"BKL"
"691","ISIC_0025017",0,0,0,0,1,0,0,"NV"
"692","ISIC_0025018",0,0,1,7,4,0,0,"MEL"
"693","ISIC_0025019",1,10,3,7,0,0,0,"BCC"
"694","ISIC_0025020",0,0,1,0,3,0,0,"NV"
"695","ISIC_0025022",0,0,0,0,2,0,0,"NV"
"696","ISIC_0025023",0,0,0,1,2,0,0,"NV"
"697","ISIC_0025024",0,0,1,0,0,0,0,"NV"
"698","ISIC_0025025",0,0,0,0,2,0,0,"NV"
"699","ISIC_0025026",0,0,0,0,3,0,0,"NV"
"700","ISIC_0025027",0,7,0,0,0,0,0,"NV"
"701","ISIC_0025028",0,0,0,0,1,0,1,"NV"
"702","ISIC_0025029",18,0,2,7,2,0,1,"AKIEC"
"703","ISIC_0025030",1,0,10,1,0,0,0,"BKL"
"704","ISIC_0025031",2,21,1,0,0,0,0,"BCC"
"705","ISIC_0025032",0,0,6,1,0,0,0,"BKL"
"706","ISIC_0025033",3,0,6,0,0,0,0,"BKL"
"707","ISIC_0025034",0,0,0,0,1,0,0,"NV"
"708","ISIC_0025035",0,0,0,13,3,0,0,"MEL"
"709","ISIC_0025036",0,0,0,0,1,0,0,"NV"
"710","ISIC_0025037",0,0,0,0,1,0,0,"NV"
"711","ISIC_0025038",0,0,12,1,0,0,0,"BKL"
"712","ISIC_0025039",0,0,1,0,4,0,0,"NV"
"713","ISIC_0025040",0,0,0,0,9,0,0,"BKL"
"714","ISIC_0025041",1,0,0,0,2,0,0,"NV"
"715","ISIC_0025042",0,0,0,0,4,0,0,"NV"
"716","ISIC_0025043",0,0,2,1,2,0,0,"NV"
"717","ISIC_0025044",0,0,0,0,4,0,0,"NV"
"718","ISIC_0025045",0,0,0,0,3,0,0,"NV"
"719","ISIC_0025046",0,24,0,1,0,0,1,"BCC"
"720","ISIC_0025047",0,0,0,2,1,0,0,"NV"
"721","ISIC_0025048",0,0,0,0,2,0,0,"NV"
"722","ISIC_0025049",0,0,1,3,0,0,0,"NV"
"723","ISIC_0025050",0,0,0,0,3,0,0,"NV"
"724","ISIC_0025051",0,0,0,3,1,0,0,"NV"
"725","ISIC_0025052",0,0,0,0,2,0,0,"NV"
"726","ISIC_0025053",0,0,0,0,1,0,0,"NV"
"727","ISIC_0025054",0,0,0,0,1,0,0,"NV"
"728","ISIC_0025055",0,0,1,0,4,0,0,"NV"
"729","ISIC_0025056",0,0,0,1,2,0,0,"NV"
"730","ISIC_0025057",0,0,0,0,2,0,0,"NV"
"731","ISIC_0025058",0,0,1,0,3,0,0,"NV"
"732","ISIC_0025059",0,0,0,1,1,0,0,"NV"
"733","ISIC_0025060",0,0,0,0,3,0,0,"NV"
"734","ISIC_0025061",0,2,2,9,6,0,0,"NV"
"735","ISIC_0025062",0,0,0,3,15,0,0,"NV"
"736","ISIC_0025063",2,0,5,1,0,0,0,"BKL"
"737","ISIC_0025064",0,0,1,2,7,0,0,"BKL"
"738","ISIC_0025065",0,0,2,0,14,0,0,"NV"
"739","ISIC_0025066",6,1,1,6,2,0,0,"BKL"
"740","ISIC_0025067",0,0,0,0,1,0,0,"NV"
"741","ISIC_0025068",3,2,3,1,0,0,0,"BKL"
"742","ISIC_0025069",2,6,0,6,1,0,0,"AKIEC"
"743","ISIC_0025070",0,0,0,0,1,0,0,"NV"
"744","ISIC_0025071",0,0,0,0,4,0,0,"NV"
"745","ISIC_0025072",0,0,0,1,2,0,0,"NV"
"746","ISIC_0025073",0,0,0,0,3,0,0,"NV"
"747","ISIC_0025074",0,0,0,1,4,0,0,"NV"
"748","ISIC_0025075",2,0,4,11,0,0,0,"BKL"
"749","ISIC_0025076",2,0,4,1,3,0,0,"BKL"
"750","ISIC_0025077",0,0,0,0,2,0,0,"NV"
"751","ISIC_0025078",0,0,0,4,0,0,0,"NV"
"752","ISIC_0025079",0,1,0,1,1,0,0,"NV"
"753","ISIC_0025080",0,0,0,1,2,0,0,"NV"
"754","ISIC_0025081",1,1,1,3,4,2,0,"MEL"
"755","ISIC_0025082",0,0,0,1,2,0,0,"NV"
"756","ISIC_0025083",0,0,4,3,3,0,0,"BKL"
"757","ISIC_0025084",1,0,0,0,1,0,0,"NV"
"758","ISIC_0025085",0,0,4,10,3,0,0,"MEL"
"759","ISIC_0025086",1,0,2,6,0,0,0,"BKL"
"760","ISIC_0025087",0,0,0,1,0,0,0,"NV"
"761","ISIC_0025088",0,0,0,0,5,0,0,"NV"
"762","ISIC_0025089",11,1,14,3,0,0,0,"AKIEC"
"763","ISIC_0025090",0,0,1,0,3,0,0,"NV"
"764","ISIC_0025091",0,0,0,0,1,0,0,"NV"
"765","ISIC_0025092",0,0,0,0,1,0,0,"NV"
"766","ISIC_0025093",0,0,0,0,2,0,0,"NV"
"767","ISIC_0025094",0,0,1,0,1,0,1,"NV"
"768","ISIC_0025095",0,1,0,0,1,0,0,"NV"
"769","ISIC_0025096",0,0,0,3,3,0,0,"NV"
"770","ISIC_0025097",0,1,2,15,0,0,0,"MEL"
"771","ISIC_0025099",0,0,13,0,1,0,0,"BKL"
"772","ISIC_0025100",0,0,0,0,2,0,0,"NV"
"773","ISIC_0025101",0,0,0,12,5,0,0,"NV"
"774","ISIC_0025102",0,22,0,1,0,0,0,"BCC"
"775","ISIC_0025103",0,0,7,1,1,0,0,"BKL"
"776","ISIC_0025104",0,0,2,0,2,0,0,"NV"
"777","ISIC_0025105",0,0,0,9,0,0,0,"MEL"
"778","ISIC_0025106",0,0,0,2,2,0,0,"NV"
"779","ISIC_0025107",0,0,1,0,5,0,0,"NV"
"780","ISIC_0025108",0,0,0,0,2,0,0,"NV"
"781","ISIC_0025109",0,0,0,0,3,0,1,"NV"
"782","ISIC_0025110",0,0,0,0,4,0,0,"NV"
"783","ISIC_0025111",0,0,1,0,2,0,0,"NV"
"784","ISIC_0025112",0,0,4,1,1,0,0,"NV"
"785","ISIC_0025113",1,0,2,4,0,3,0,"BKL"
"786","ISIC_0025114",0,0,0,0,3,0,0,"NV"
"787","ISIC_0025115",0,0,0,0,5,0,0,"NV"
"788","ISIC_0025116",0,0,0,0,5,0,0,"NV"
"789","ISIC_0025117",0,0,1,1,0,0,0,"NV"
"790","ISIC_0025118",0,0,0,1,2,0,0,"NV"
"791","ISIC_0025119",0,0,0,1,3,0,0,"NV"
"792","ISIC_0025120",0,0,0,1,1,0,0,"NV"
"793","ISIC_0025121",0,0,0,8,1,0,3,"MEL"
"794","ISIC_0025122",0,1,4,0,7,0,0,"NV"
"795","ISIC_0025123",0,0,2,1,0,0,0,"NV"
"796","ISIC_0025124",0,0,0,0,1,0,0,"NV"
"797","ISIC_0025125",0,0,0,0,2,3,0,"NV"
"798","ISIC_0025127",0,0,4,11,3,0,0,"MEL"
"799","ISIC_0025128",0,0,1,1,11,0,0,"MEL"
"800","ISIC_0025129",0,0,0,0,1,0,0,"NV"
"801","ISIC_0025130",19,0,5,5,0,0,0,"AKIEC"
"802","ISIC_0025131",0,0,11,0,0,0,0,"BKL"
"803","ISIC_0025132",3,0,4,5,2,0,0,"MEL"
"804","ISIC_0025133",0,0,0,7,0,0,0,"NV"
"805","ISIC_0025134",0,0,0,2,1,0,0,"NV"
"806","ISIC_0025135",1,0,0,2,2,0,0,"NV"
"807","ISIC_0025136",0,0,2,7,0,0,0,"BKL"
"808","ISIC_0025137",0,0,0,0,5,0,0,"NV"
"809","ISIC_0025138",0,0,0,0,3,0,0,"NV"
"810","ISIC_0025140",0,0,7,1,0,0,0,"BKL"
"811","ISIC_0025141",0,0,0,1,14,0,1,"NV"
"812","ISIC_0025142",0,0,0,0,1,0,0,"NV"
"813","ISIC_0025143",0,0,0,0,1,0,0,"NV"
"814","ISIC_0025144",2,18,0,0,0,0,0,"BCC"
"815","ISIC_0025145",0,0,0,14,0,0,0,"MEL"
"816","ISIC_0025146",0,0,0,1,0,0,0,"NV"
"817","ISIC_0025147",0,0,0,0,5,0,0,"NV"
"818","ISIC_0025148",0,0,0,0,1,0,0,"NV"
"819","ISIC_0025149",0,0,1,0,1,1,0,"NV"
"820","ISIC_0025150",0,0,0,0,3,0,0,"NV"
"821","ISIC_0025151",0,0,0,0,3,0,0,"NV"
"822","ISIC_0025152",0,0,0,0,3,0,0,"NV"
"823","ISIC_0025153",0,0,0,9,6,0,0,"MEL"
"824","ISIC_0025154",9,32,7,3,8,12,0,"DF"
"825","ISIC_0025155",2,0,11,2,1,0,0,"MEL"
"826","ISIC_0025156",0,0,0,0,3,0,0,"NV"
"827","ISIC_0025157",0,0,15,0,2,0,0,"BKL"
"828","ISIC_0025158",0,0,0,0,3,0,0,"NV"
"829","ISIC_0025159",0,0,0,0,3,0,0,"NV"
"830","ISIC_0025161",0,0,0,0,1,0,0,"NV"
"831","ISIC_0025162",0,0,0,0,2,0,0,"NV"
"832","ISIC_0025163",0,0,0,0,1,0,0,"NV"
"833","ISIC_0025165",0,0,0,0,1,0,1,"NV"
"834","ISIC_0025166",0,0,2,1,22,0,0,"NV"
"835","ISIC_0025167",0,0,0,0,4,0,0,"NV"
"836","ISIC_0025168",0,0,1,5,18,0,0,"NV"
"837","ISIC_0025169",0,0,0,1,1,0,0,"NV"
"838","ISIC_0025170",0,0,0,2,1,0,0,"NV"
"839","ISIC_0025171",0,0,0,0,3,0,2,"NV"
"840","ISIC_0025172",1,1,0,0,1,0,0,"NV"
"841","ISIC_0025173",0,0,1,1,1,0,0,"NV"
"842","ISIC_0025174",0,0,0,0,3,0,0,"NV"
"843","ISIC_0025175",0,0,0,0,2,0,0,"NV"
"844","ISIC_0025177",0,1,3,1,1,0,0,"NV"
"845","ISIC_0025178",9,2,2,3,0,16,1,"AKIEC"
"846","ISIC_0025179",0,0,0,3,1,0,0,"NV"
"847","ISIC_0025180",0,0,9,0,3,0,0,"BKL"
"848","ISIC_0025181",0,0,0,0,2,0,0,"NV"
"849","ISIC_0025182",12,5,5,7,1,10,0,"AKIEC"
"850","ISIC_0025183",0,0,0,0,1,0,0,"NV"
"851","ISIC_0025184",0,0,0,2,2,0,0,"NV"
"852","ISIC_0025185",0,0,0,0,3,0,0,"NV"
"853","ISIC_0025186",0,0,0,0,0,1,0,"NV"
"854","ISIC_0025187",0,0,0,0,1,0,0,"NV"
"855","ISIC_0025188",0,0,13,1,0,0,0,"MEL"
"856","ISIC_0025189",0,0,1,0,1,0,0,"NV"
"857","ISIC_0025190",0,0,0,0,2,0,0,"NV"
"858","ISIC_0025191",0,0,0,0,2,0,0,"NV"
"859","ISIC_0025192",0,0,1,0,3,0,0,"NV"
"860","ISIC_0025193",0,0,10,0,7,0,0,"NV"
"861","ISIC_0025194",0,0,0,0,3,0,0,"NV"
"862","ISIC_0025195",1,0,5,7,0,0,0,"MEL"
"863","ISIC_0025196",4,7,0,18,0,1,0,"AKIEC"
"864","ISIC_0025197",0,0,0,0,5,1,40,"VASC"
"865","ISIC_0025198",0,0,0,0,3,0,0,"NV"
"866","ISIC_0025199",0,0,0,2,7,0,0,"BKL"
"867","ISIC_0025200",0,0,1,0,1,0,0,"NV"
"868","ISIC_0025201",0,0,0,0,2,0,0,"NV"
"869","ISIC_0025202",0,0,0,0,3,0,0,"NV"
"870","ISIC_0025203",0,0,0,0,2,0,0,"NV"
"871","ISIC_0025204",0,0,0,0,3,0,0,"NV"
"872","ISIC_0025205",1,0,1,0,2,0,0,"NV"
"873","ISIC_0025206",0,0,0,0,1,0,0,"NV"
"874","ISIC_0025207",0,0,0,0,3,0,0,"NV"
"875","ISIC_0025208",0,0,0,1,1,0,0,"NV"
"876","ISIC_0025209",0,0,5,1,0,0,0,"BKL"
"877","ISIC_0025210",0,0,1,4,0,0,0,"NV"
"878","ISIC_0025211",0,0,1,0,2,0,0,"NV"
"879","ISIC_0025212",0,0,0,0,2,0,1,"NV"
"880","ISIC_0025213",0,0,0,0,1,0,0,"NV"
"881","ISIC_0025214",0,0,1,3,1,0,0,"NV"
"882","ISIC_0025216",0,0,1,0,4,0,0,"NV"
"883","ISIC_0025217",0,0,0,0,1,0,0,"NV"
"884","ISIC_0025218",0,0,0,0,3,0,0,"NV"
"885","ISIC_0025219",0,0,0,11,1,0,0,"MEL"
"886","ISIC_0025220",0,0,0,0,2,0,0,"NV"
